"","Time1","Time2","Time3","Time4","Time5","Time6","Time7","Time8","Time9","Time10","Time11","Time12","Time13","Time14","Time15","Time16","Time17","Time18","Time19","Time20","Time21","Time22","Time23","Time24","Time25","Time26","Time27","Time28","Time29","Time30","Time31","Time32","Time33","Time34","Time35","Time36","Time37","Time38","Time39","Time40","Time41","Time42","Time43","Time44","Time45","Time46","Time47","Time48","Time49","Time50","Time51","Time52","Time53","Time54","Time55","Time56","Time57","Time58","Time59","Time60","Time61","Time62","Time63","Time64","Time65","Time66","Time67","Time68","Time69","Time70","Time71","Time72","Time73","Time74","Time75","Time76","Time77","Time78","Time79","Time80","Time81","Time82","Time83","Time84","Time85","Time86","Time87","Time88","Time89","Time90","Time91","Time92","Time93","Time94","Time95","Time96","Time97","Time98","Time99","Time100"
"418","NaN","55.3333","47.5455","NaN","NaN","49.7727","51.4348","57.6316","57.22","54.5833","NaN","NaN","NaN","54.25","54.6207","52","NaN","NaN","NaN","48.2857","47.8696","45.871","40.1818","NaN","46.3208","48.5","45.2857","NaN","44.1667","45.2308","45.0204","45.1143","46.8","52.6","56.0714","55.8235","NaN","NaN","NaN","48.8824","55.4667","54","58.2143","57.2308","58.6667","57","57.04","57.625","58.2308","57.3636","60.7","59.5625","NaN","NaN","63.1818","59","58.7059","64.1739","71.2","NaN","71.2917","74.68","NaN","68.6429","66.3077","70.2","75","73.4","NaN","NaN","NaN","69.5714","77.5897","75.9737","71","70.5","NaN","NaN","NaN","77.9048","77.0571","79.0455","83","NaN","NaN","82.381","81","NaN","NaN","NaN","NaN","NaN","NaN","85.0513","NaN","79.9756","80.5128","81.0769","NaN","83.0909"
"419","53.3793","NaN","50.5455","44.0769","45.8148","48.7273","52.2","55.7586","55.4545","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","47","NaN","37.8","41.3793","49.425","49.6429","NaN","NaN","45.2273","41.1481","46.5882","NaN","48","52.6897","53.5833","53.6154","51.7895","NaN","47.6667","NaN","53.8261","53.8929","NaN","NaN","NaN","57.5","56.9","NaN","NaN","58.5","58.5","59.75","NaN","NaN","61","55.625","63","65.2941","71.5833","72.6667","NaN","72.8462","70","68.7","65.3077","66.7308","72.8462","74.8","67.625","63.3529","64.7","70.4","74.7059","73.8421","75.2","NaN","NaN","NaN","74","83","78.75","83","88","NaN","NaN","NaN","81.3571","75.8571","74.8462","NaN","74.5385","76.6667","80.4","84.75","79.96","78.75","81","84.2","80.25","77.9524"
"420","49.75","55","50.6667","44.4762","43.3","45.5789","48.3529","53.4545","54.25","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","44.44","47.9512","NaN","48.7727","NaN","46.5588","44.7705","45.8","47.1786","43.5333","47.1852","50","NaN","53.8","49","NaN","47.1111","51.7391","NaN","52.5","55.1176","59.5714","54.6","53.6316","57.5","NaN","NaN","NaN","NaN","58","NaN","NaN","NaN","54.5","62.25","72","71.6","74.5957","70.4286","NaN","73","NaN","69","NaN","68.4706","73","NaN","66.1765","68.4118","73.8571","70.5","NaN","NaN","NaN","NaN","72.5263","NaN","NaN","NaN","79.6087","81.0625","NaN","NaN","NaN","79.5","79.2273","77.3333","75.4348","77.5","77.5882","80.5","NaN","NaN","NaN","NaN","84","81.7931","NaN"
"421","45.5556","51.9","NaN","44","40.7143","NaN","46.1429","51","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","48","46.5","47.5455","NaN","53","49.5161","NaN","NaN","48","50.7222","50.5","57","47.4286","46.5","38.5","NaN","NaN","NaN","NaN","49.2","NaN","45.0769","NaN","NaN","NaN","53.16","54.6538","NaN","NaN","53.25","57.2857","59.0769","NaN","NaN","NaN","NaN","NaN","NaN","60.25","NaN","66.6667","70.3","70.2353","72.1111","NaN","69.2143","NaN","NaN","NaN","67.25","NaN","65","67","NaN","69.6","67","NaN","NaN","80","68.7143","78","74.3333","77.1739","75","79.5789","79.8947","83.1538","82.8636","83.3333","NaN","NaN","NaN","76.5909","78.5","80.9231","82.2581","NaN","NaN","74.6667","79.1304","80.1613","NaN","77.0909"
"422","NaN","NaN","NaN","NaN","NaN","45.75","40","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","52.4667","48.6296","NaN","47","49.625","48","NaN","NaN","NaN","48.5","50.551","48.0513","46","NaN","NaN","47.125","NaN","NaN","NaN","NaN","47.9474","47.75","51.6111","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","58.4","62.0938","66.2128","69.6531","NaN","72","69","NaN","67","NaN","NaN","NaN","69.1905","69.4","65.3333","67.25","67","NaN","NaN","NaN","72.4286","NaN","71.75","NaN","NaN","80.2258","NaN","75.3333","81.3846","NaN","79","77","NaN","NaN","NaN","NaN","78.2667","NaN","NaN","NaN","77.7778","NaN","NaN","81.6667","NaN"
"423","52","NaN","NaN","NaN","44","NaN","NaN","NaN","53.2","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","42","48.7","NaN","NaN","NaN","NaN","49.8571","46","NaN","46.875","NaN","NaN","NaN","NaN","NaN","NaN","NaN","50.08","52.6667","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","62","NaN","NaN","64.5","66","NaN","NaN","NaN","NaN","69","NaN","NaN","NaN","67.5","66.8235","66.5833","67.3462","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","72","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","78","NaN","81.1429","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"424","48.7959","51.1333","NaN","NaN","NaN","NaN","NaN","48.25","NaN","NaN","NaN","NaN","53.5","NaN","55.4348","54.1333","NaN","NaN","46.3333","NaN","46.4444","48.9474","48.7931","NaN","NaN","NaN","47.9545","NaN","NaN","50","NaN","NaN","NaN","NaN","NaN","NaN","NaN","50.1667","47.5","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","57","59","60.9","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","66.625","66.25","NaN","NaN","NaN","60","64.8","NaN","67","NaN","NaN","73","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","79.4894","NaN","NaN","NaN","80.7037","NaN","NaN","NaN","NaN","NaN"
"425","45.7949","48.9","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","53.1667","56.6111","55.4348","56.65","56.8462","NaN","NaN","NaN","47","44.5455","47","46","NaN","NaN","NaN","NaN","NaN","NaN","47.125","NaN","NaN","NaN","NaN","NaN","NaN","NaN","45","51.1111","NaN","NaN","NaN","NaN","NaN","NaN","NaN","54.16","55.3684","56.8261","NaN","54.4","60.375","58.3902","62.6757","62.5","58.25","NaN","NaN","NaN","NaN","68.3793","69.7857","69.4706","69","64.4","NaN","NaN","65.2","62.6667","NaN","NaN","NaN","NaN","NaN","NaN","70.75","74","NaN","NaN","79.5","79.5","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","77.8333","78.4615","NaN","84.0732","NaN","78.0385","78.5","79.7059","NaN","NaN"
"426","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","52.6786","57.7","59.5714","57.1489","51.5","53.5","50.625","NaN","NaN","46.3333","46","NaN","45.9091","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","51.3333","51.2647","51.8889","NaN","NaN","NaN","NaN","NaN","59","NaN","NaN","56.5","NaN","56.5909","57.6","59.5769","NaN","NaN","61.3103","59.25","NaN","NaN","NaN","69.4","67.8","67.5556","68","NaN","NaN","NaN","63.75","62","63.8333","63.1379","61","NaN","70.5","NaN","72.3333","NaN","72.6667","72.5","71.1333","75.4","NaN","NaN","NaN","NaN","NaN","NaN","76.5","79.5","77","76.9","73","78","NaN","80","NaN","NaN","78.9","NaN","NaN","NaN"
"427","NaN","49.6667","NaN","NaN","NaN","NaN","NaN","NaN","NaN","55.8095","55.6875","59.1667","58.3478","NaN","52.5","52.0435","57.6","NaN","NaN","NaN","45.9231","NaN","45.5","48.5312","50.0769","NaN","NaN","NaN","NaN","NaN","44.2","NaN","NaN","NaN","NaN","52","52.5312","48.3333","NaN","52.5","NaN","NaN","NaN","NaN","55.9231","52.381","54.375","NaN","60","56.9167","57.4167","55","60.375","63.1667","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","67.1429","NaN","64","NaN","NaN","NaN","62","61.2","NaN","NaN","NaN","76","75.5667","73.2308","68.3333","70.2941","71","74","NaN","NaN","NaN","NaN","NaN","NaN","81","80.6667","NaN","NaN","76.1364","NaN","81.625","NaN","NaN","78.5","77","82.1429","NaN","NaN"
"428","NaN","57.2273","46.3333","NaN","NaN","NaN","NaN","NaN","47.5106","55.2979","58.0526","59.8421","60","NaN","NaN","NaN","51.8889","NaN","NaN","NaN","NaN","NaN","NaN","46.2609","48.6818","48","NaN","NaN","48.5","47.2727","NaN","NaN","NaN","NaN","NaN","53","49.8333","48","NaN","52","NaN","NaN","NaN","NaN","55.5909","59","55.5","55","56.3333","56.2667","57.5769","61.2727","59.1481","61.4048","61","60.3333","60.875","NaN","NaN","68.8","63.2759","68","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","65.4","66.1667","66","71.8621","72.6667","74.2","70.6111","NaN","NaN","74.6364","NaN","75.8","80","85.5","NaN","81","82.6667","78.439","77.125","NaN","NaN","82","76","NaN","80.7692","79.8889","79.5","79.6","81.1","79.5"
"429","NaN","55","48.8462","NaN","NaN","NaN","NaN","43.9","50.25","60.2857","62.4375","63.403","61.7759","58.1842","55.4839","51","52.641","51","NaN","NaN","NaN","NaN","NaN","NaN","NaN","48.3333","NaN","NaN","NaN","47.6667","NaN","NaN","NaN","NaN","52.4","51","48.8846","47","50.4474","52.2063","52.3333","NaN","NaN","NaN","51.7778","52.1765","NaN","NaN","NaN","55.9167","57.8","60.6","NaN","59.6667","61.381","61.2273","60.3077","NaN","66.3","62.5636","62.5385","64.7941","NaN","NaN","NaN","59.6667","NaN","63.6154","NaN","NaN","62.8636","66.5","69.75","NaN","73","70.5","NaN","NaN","NaN","NaN","75.9444","75.7727","78.4667","78.8889","78.9444","83.0833","80.4","73.25","73.1481","69.4286","69","77.6429","NaN","NaN","83.1304","78.3333","77.6053","80.9259","80.6667","79.5"
"430","NaN","NaN","53.4","NaN","NaN","NaN","45","NaN","NaN","57.8095","63.5946","NaN","56","57.55","52","NaN","NaN","46","NaN","NaN","NaN","NaN","NaN","NaN","NaN","49","48.5","NaN","47.8889","50.2","44.8333","NaN","NaN","50.7838","53.3171","54","47.8333","49.7111","48","51.05","53.7333","50.8261","51.5","57.5522","58.3448","55.3704","53.1111","NaN","57.375","55.7333","59.5556","60.6","NaN","53","59.15","57.64","NaN","62.9","64.4878","NaN","60.6667","NaN","69.7778","NaN","66.1667","66","66.7586","60.1111","59.2","53","58.5","59","65","70.2381","NaN","NaN","NaN","NaN","NaN","NaN","76.3333","76.5","81.3333","81.5294","80.6","80","80","NaN","NaN","NaN","NaN","73.3636","NaN","82.7727","80.25","77.5","74.8571","NaN","78.8205","77.8889"
"431","NaN","NaN","59.7297","44.1111","NaN","45.0938","42.5","45.4615","49.4444","NaN","NaN","NaN","NaN","54","54.2778","53.8947","52.5385","52.8333","NaN","NaN","NaN","NaN","NaN","43","NaN","NaN","NaN","50.1333","46.0833","NaN","NaN","NaN","48.3","45.8235","51","51.3448","48.6818","50","51.1707","51","48.5","52.766","54.1087","59.4545","58.566","55.1667","53.7143","56.4","58.8889","59.25","57.8571","59.7308","55.5","58.0833","58","57.1034","60","61.0833","61.7","NaN","NaN","NaN","68.1724","70.8333","67","66.4255","59.75","57","59.875","58.1579","56.6667","62.4348","66.1","71","72.3143","69.6667","NaN","NaN","71.375","76","NaN","NaN","82.6667","83","82.8889","83.6207","80.2609","74","NaN","NaN","71.875","NaN","76","82.4138","80.7241","79.0345","NaN","80.087","76.5","78.3333"
"432","NaN","NaN","NaN","50.1351","45.087","NaN","44.2","48.8889","53","NaN","NaN","NaN","NaN","56.2857","54.9677","56.087","55.8182","49.0217","NaN","NaN","49.6667","46.3488","48.3448","50.4857","51.5","NaN","49","49.5","43.975","NaN","47.25","NaN","47.6667","53.4167","50.8667","52","50.8","NaN","NaN","51.4545","54.1429","55.25","58.475","59.925","NaN","57.5455","56.6667","58.1707","60.4737","59.8491","59.7143","58","60","58","NaN","59","59.5862","60.2667","61.5","NaN","58","66.0833","70","73.931","70.24","63.25","55","NaN","62.2727","58.5833","64","68.25","67.6667","71.6944","77.1842","71.7586","68.8958","NaN","69.3333","77","70.1429","77","83.0909","85","82.8235","86.2273","81.4375","73.7143","69.8182","NaN","76.3182","73.1667","77","NaN","79.2174","79","75.1667","74","77.1","80.2812"
"433","NaN","NaN","NaN","56.5","45.5833","NaN","46.5714","NaN","NaN","NaN","NaN","NaN","NaN","NaN","54.1111","NaN","55.0256","54.6364","45.625","49.125","48.9143","52.6818","53.4091","50","52.2979","49.9104","NaN","48.6522","46.88","46.92","NaN","NaN","46.8636","53.4","52","50.8333","50.75","NaN","NaN","53","55.3333","56.234","59.5455","NaN","NaN","58.7742","55.4167","58.4667","NaN","56.25","57.8947","59.2","57.9655","NaN","56.5","NaN","59.4545","61.2245","60","54","NaN","NaN","71.3333","76.2273","74.1667","67.5385","62","62.5","66","60.1923","62.8667","69.4667","72.0833","77.6667","74","76.2069","72.0833","67.0741","69.0833","71.9688","NaN","79.4474","84.9167","85.7222","85.85","86.6111","83.3333","76.8889","71","70.2917","74.5714","77.0833","78.4444","83.6667","79","76.2333","76.5909","76.9756","75.9333","76.8696"
"434","44.6667","53","NaN","NaN","46.25","44.6667","49","NaN","NaN","57","NaN","NaN","NaN","NaN","44","52.7838","55","56.5","51.1967","49.8182","56.6667","NaN","NaN","50.9375","49.5556","52.6667","NaN","50.64","46.1053","45.25","47.6667","45.7451","50.1951","51.0833","50.6875","51.25","NaN","47.3333","NaN","NaN","53.75","51","NaN","NaN","NaN","56.6667","59.0385","59.56","58.125","NaN","NaN","60.6522","60","57.8571","NaN","55.125","NaN","57","NaN","61","NaN","NaN","73.72","78.2727","NaN","NaN","66.5882","64.5833","62.4","55","64.75","71.3333","73.5","74.4211","76","72.7273","73.1429","73.9767","77.6842","77.8889","76.0556","83.2439","84.5172","84.3889","83.75","83.2","82.8333","NaN","NaN","75.0909","67.4815","72.25","77.2222","81.5556","76.6111","72.5","75.4359","75.5","73","73.8824"
"435","39.8611","50.1579","NaN","NaN","44","NaN","47.5","44.3","51.4571","NaN","NaN","NaN","NaN","NaN","50.125","NaN","NaN","55.2286","55.7568","55.3077","NaN","NaN","NaN","NaN","NaN","51.1447","NaN","49.5278","46","47.08","45.55","48.9848","51.5833","53.9333","50.2857","51.4762","NaN","NaN","NaN","48.6923","54.2174","NaN","NaN","NaN","57.1176","NaN","56.75","NaN","NaN","NaN","59.5","62.0833","57.85","NaN","61","57.8182","60.6","NaN","NaN","NaN","58.3333","NaN","NaN","NaN","NaN","70.2308","71.4848","63.1364","60.0435","62","65.4444","72.1111","69.6667","71.9189","NaN","NaN","73.4615","78.6667","76.25","79.4474","78.9655","81.1667","80.9091","NaN","NaN","NaN","80.8261","NaN","73.1","72.9048","NaN","70.6","77.6154","81.7931","74.75","NaN","NaN","NaN","NaN","NaN"
"436","39.55","45.9231","58.3421","NaN","45.3333","NaN","46","NaN","NaN","55.75","NaN","NaN","NaN","NaN","NaN","50.6","55.8","NaN","NaN","NaN","NaN","57.1714","55.8286","NaN","NaN","42.2353","49.7761","46.8571","51","NaN","47.7941","49.5455","51.2308","50.7143","NaN","51","50.4516","NaN","NaN","48.4444","49.875","54.4444","NaN","NaN","48.75","54.3333","57.6667","NaN","NaN","NaN","59","61.1333","59.1304","NaN","57","58","62","NaN","NaN","56","NaN","NaN","NaN","77","75.75","73.5","75.0833","64.2308","59.3333","58","63.4667","67.625","71.2308","NaN","NaN","NaN","71.6818","73.3077","76.6667","NaN","76.7857","NaN","NaN","83.25","81.8","NaN","77.9474","76.4211","74.1034","66","63.4615","66.7778","80","78.8182","72","71.9231","NaN","78","76","70.5263"
"437","NaN","NaN","54.75","56","54.5122","56.9494","52.3333","NaN","NaN","NaN","NaN","NaN","NaN","NaN","48.5","48.3333","52.5","51.8636","52.4286","NaN","55.0732","57.8824","58.75","54.9333","NaN","46.25","51.25","NaN","NaN","49.1875","NaN","NaN","49","46","47.9","47.1935","44.2","50","NaN","NaN","46.7143","49.5","55.6429","55.8333","54","49.6364","53.4615","NaN","NaN","NaN","NaN","58.1429","59.5833","57.2941","NaN","NaN","56.7143","NaN","NaN","NaN","NaN","64.75","73","75.8333","72.7143","74","73.5","NaN","NaN","53","63.6667","NaN","71.6667","NaN","NaN","NaN","NaN","73.6923","72.8333","71","75","77.3","83","80.7143","81","78.725","73.3571","76.2857","76.1923","66.8235","NaN","61.4667","80.3333","70.3478","NaN","NaN","71","72.28","73.28","NaN"
"438","NaN","NaN","52.6923","61","63.0857","63.3333","56.5102","53.7115","53.2727","NaN","NaN","NaN","NaN","NaN","49.5","46.2308","49.8571","NaN","NaN","56.8148","54.7037","58.85","60.1667","56.5833","NaN","NaN","50.2545","NaN","NaN","NaN","52","50.6667","50.5","49.1111","47.75","44.4","41.8846","47.3958","NaN","48.4","43.1905","46.8889","50.8387","55.4483","51.6154","42","49.4167","55.641","54.7692","NaN","58.4","57","56.6667","57","NaN","NaN","NaN","58","59","64.3333","65.0278","71.1176","76.3333","75.6667","NaN","73.5","NaN","NaN","61.25","59","NaN","69.5455","69.069","NaN","74.25","70","NaN","69.5","68.5","73.4167","73","75.6667","NaN","85","80.2333","75","NaN","75.4615","70","64","NaN","NaN","75.0541","NaN","70","NaN","68.8214","70","68","NaN"
"439","NaN","NaN","NaN","61.125","60.0833","65.4259","61.5","55.5","53","57.8929","58.1818","NaN","NaN","NaN","48.8889","NaN","47.5","49.6667","48.5556","54","54.4","57","57.175","52.4324","47.1111","NaN","44.3514","NaN","NaN","NaN","51.3333","48","49.7143","NaN","NaN","NaN","NaN","42.3333","50.0833","46.3333","NaN","44.625","51.6","51.0667","46.5","NaN","NaN","54.9355","51.4","NaN","NaN","58.3","58.0811","57.8235","NaN","NaN","57.3333","NaN","NaN","NaN","67.375","72.2941","74.9167","78.1429","75.8462","74.8889","NaN","NaN","NaN","NaN","NaN","67","63","71.75","73.1765","NaN","70.4444","67.0909","NaN","NaN","73.8","71.8947","77.7333","81.5789","75.5385","NaN","NaN","75.3333","70.2609","NaN","NaN","NaN","71.6","NaN","73","NaN","64.3333","67.7647","73","NaN"
"440","NaN","NaN","NaN","55.2759","60.3333","62","60.6552","54.9318","52.8378","NaN","62.8125","NaN","NaN","54.3636","44.4286","45.3333","41","49.5833","49.069","53.1154","61","NaN","51.5","53.0769","47.2381","NaN","39","44.4615","NaN","45.2857","51.1176","52","NaN","NaN","NaN","NaN","NaN","42.0938","46.3939","46.6667","NaN","NaN","NaN","49.2857","NaN","NaN","NaN","NaN","52.875","55.6923","57.775","58.8182","NaN","57.7647","59.84","NaN","58.5","59.8478","60.6875","65.5556","70.75","71.65","76.6207","75.9231","76","72.9677","NaN","NaN","57","57.8","66.2","67","68","69.0667","73.2424","71.12","68.5","60.8462","79","70.5","67.2143","63.75","71.8","74.475","77.3333","NaN","70.0769","69.5319","64.1111","63.25","NaN","NaN","65.45","68","71.641","73","NaN","72","66.4043","66.0526"
"441","NaN","NaN","NaN","NaN","56.0833","55.125","55.7931","NaN","55","60.125","62.0857","61.9221","59.2727","55.1875","NaN","NaN","45.5484","44.9111","48.1154","NaN","NaN","NaN","NaN","50.5","45.75","NaN","NaN","NaN","45.2","49.2955","47","49.6429","48","50.0952","49.2353","NaN","NaN","NaN","43.5909","NaN","NaN","42","NaN","51.4762","53.8205","46.6667","NaN","NaN","54.0714","56.75","58.4444","55.0833","NaN","59.6364","61.1852","56.7778","58.1304","61.0833","61.8333","66.5294","72.4483","69.3077","71.24","74.4545","73.5833","72","69.0417","63.5","57.0588","60.1111","66.3333","69.4872","65","65.0244","64.7451","63.4091","62.8182","56","62.0714","67.76","64.2609","56.3","62.1034","62.0294","71.64","NaN","NaN","NaN","62","62.8571","NaN","NaN","59.1364","NaN","70.4167","72.4667","NaN","64","NaN","66.1316"
"442","NaN","44.8571","NaN","51.1667","55.3077","49.5","52.5","NaN","NaN","61","53.5","57.931","60.7377","56.25","NaN","41.5","42.8333","45.5","44.6667","54","54.2105","54.8","52","53.6667","48.5769","NaN","42.5","40","44.5882","50.75","49","51","50.3","58.6522","55.3409","NaN","NaN","NaN","42.5","NaN","NaN","NaN","NaN","NaN","NaN","50.7451","51.7","NaN","NaN","58.2353","60.6842","55.25","NaN","57.8571","59.4167","58.1111","57.8125","56.5319","62.1852","66.4167","65.4667","62.9565","62.3846","67.2973","69.38","64.9394","67.9333","60.4118","58.8889","59.7059","64.7","63.75","63.6923","60.5","62.3333","59.1667","57.6905","NaN","NaN","58.6875","57.3","57.1667","NaN","60.5","NaN","69","NaN","NaN","61","NaN","NaN","NaN","62.3333","62.6","67.52","67.3171","64.9667","NaN","NaN","NaN"
"443","NaN","43.1591","45.875","50.8537","49.6","48.3704","48.6","51.3667","54.4545","53.1915","51.2273","50.1935","53.5","54.7895","43.8462","43.7059","44.0769","43.4286","46.6","53.275","54.2593","50.8","51.9286","49.5","47.3889","NaN","41.2941","42.7273","44.4722","50.4524","51.7391","50.4167","57.623","59.7879","58.6389","45.0909","42","36","46","42.9167","NaN","NaN","52.7","54.7778","54.375","55.9167","NaN","NaN","56.3333","59.725","59.225","57","NaN","NaN","55.6154","54.2368","NaN","NaN","58.9512","63.8","65","NaN","63.3333","NaN","63.5","NaN","64.2195","61.15","58","58.5","60.6552","62.2381","59","60","61.5","58.5333","59.2","NaN","58.2222","NaN","56.4","57.9333","58.25","NaN","66.6923","70.359","66.6765","62","58.6667","63","NaN","NaN","58.2222","64.3103","60.4","64.2941","61.7368","NaN","64.6154","59"
"444","35.2609","43.1111","47","45.7143","43.2222","38.1613","NaN","50.4444","49.4737","40.0476","40.4634","45.2632","46.5143","46.5714","43.9","44.2857","41","43.6","45.8293","46.4118","48.9655","49.8","49","46.6154","NaN","41","39.3793","41.3103","42.6538","49.5333","53.3333","55.8478","55.6571","56.0833","NaN","50.125","43.1538","48.2642","49.6667","42.125","41","NaN","56","55.9286","NaN","56.6","54.5","56.2593","58.5517","56.7222","NaN","55.375","53.125","57.3333","NaN","NaN","53.5882","NaN","55.4444","62.4103","64.0714","62.1026","60","62.8889","62","62.625","NaN","59.8462","56.2571","57.325","60","NaN","59.7097","57.6","NaN","NaN","NaN","55","57.25","58","53","NaN","NaN","NaN","61.8333","66.325","61.625","60.0704","58.7333","NaN","NaN","NaN","54.525","61.8261","55.4643","55.6087","58.3158","59.6923","59.375","61.0769"
"445","36.0227","37.4783","44.3448","41.2941","40.2812","NaN","38.625","40.4082","39.2703","NaN","NaN","38","NaN","43.2609","46.4318","NaN","43.3","42.0345","42.25","NaN","NaN","42.8","48","41.25","43.6","38.4167","NaN","NaN","41","48.8333","54.4","54.525","47","49.4286","50.9032","51.6667","48.8049","NaN","49.82","48.1818","41.2222","45.6364","54.2941","54","54.3889","55.2941","55.1667","55.4359","53.9231","51.6","NaN","NaN","55.9167","56.913","56.0385","54","NaN","51.6923","56.6667","NaN","NaN","NaN","62","59.375","55.8148","61.9697","59.3","58.4688","NaN","56","NaN","NaN","NaN","57","56.625","57.25","56.2857","56.6786","57.8846","57.7292","NaN","NaN","NaN","NaN","59","60.7059","62.1","NaN","NaN","NaN","60.5625","62.25","48.875","56.0652","NaN","NaN","55.8","57","56.3429","56.6667"
